model	sample_size	codon	codon_num	N_diffs	S_diffs	N_sites	S_sites	num_defined_seqs	sw_ratio	sw_start	sw_center	sw_end	sw_num_replicates	sw_N_diffs	sw_S_diffs	sw_N_sites	sw_S_sites	sw_dN	sw_dS	sw_dNdS	sw_dN_m_dS	sw_boot_dN_SE	sw_boot_dS_SE	sw_boot_dN_over_dS_SE	sw_boot_dN_over_dS_P	sw_boot_dN_m_dS_SE	sw_boot_dN_m_dS_P	sw_boot_dN_gt_dS_count	sw_boot_dN_eq_dS_count	sw_boot_dN_lt_dS_count	sw_ASL_dN_gt_dS_P	sw_ASL_dN_lt_dS_P	sw_ASL_dNdS_P
Emp/BloomDFE	100	8082	8082	0	0	2	1	100	piNpiS	8082	8096.5	8111	1000	0.007759595959595959	0.006519191919191919	60	30	1.29326599326599e-4	2.17306397306397e-4	0.595134800123954	-8.7979797979798e-5	7.74887611148898e-5	1.18538355965198e-4	NA	NA	1.53955467739936e-4	0.567686078544115	303	1	696	0.696	0.303	0.606
Emp/BloomDFE	100	8083	8083	0	5.878787878787879e-4	2	1	100	piNpiS	8083	8097.5	8112	1000	0.007759595959595959	0.006519191919191919	60	30	1.29326599326599e-4	2.17306397306397e-4	0.595134800123954	-8.7979797979798e-5	7.6045688171825e-5	1.20174100349009e-4	NA	NA	1.5159854190291e-4	0.561680465096868	287	0	713	0.713	0.287	0.574
Emp/BloomDFE	100	8084	8084	0	0	2	1	100	piNpiS	8084	8098.5	8113	1000	0.007759595959595959	0.005931313131313132	60	30	1.29326599326599e-4	1.97710437710438e-4	0.654121253405994	-6.83838383838384e-5	7.64717867064036e-5	1.2288626118471e-4	NA	NA	1.54132985284986e-4	0.657282798285612	334	0	666	0.666	0.334	0.668
Emp/BloomDFE	100	8085	8085	0	0	2	1	100	piNpiS	8085	8099.5	8114	1000	0.007759595959595959	0.005931313131313132	60	30	1.29326599326599e-4	1.97710437710438e-4	0.654121253405994	-6.83838383838384e-5	8.02595017256542e-5	1.27515135600494e-4	NA	NA	1.44741926062458e-4	0.6366030814596	323	1	676	0.676	0.323	0.646
Emp/BloomDFE	100	8086	8086	0	0	2	1	100	piNpiS	8086	8100.5	8115	1000	0.007759595959595959	0.005931313131313132	60	30	1.29326599326599e-4	1.97710437710438e-4	0.654121253405994	-6.83838383838384e-5	7.65496594742135e-5	1.21348189233783e-4	NA	NA	1.47139792496758e-4	0.642107480669056	327	3	670	0.67	0.327	0.654
Emp/BloomDFE	100	8087	8087	0	0	2	1	100	piNpiS	8087	8101.5	8116	1000	0.007759595959595959	0.005931313131313132	60	30	1.29326599326599e-4	1.97710437710438e-4	0.654121253405994	-6.83838383838384e-5	7.56242294225177e-5	1.13420384486768e-4	NA	NA	1.49355300054172e-4	0.647052926481194	377	0	623	0.623	0.377	0.754
Emp/BloomDFE	100	8088	8088	0	0.003305050505050506	2	1	100	piNpiS	8088	8102.5	8117	1000	0.007759595959595959	0.005931313131313132	60	30	1.29326599326599e-4	1.97710437710438e-4	0.654121253405994	-6.83838383838384e-5	7.57749071561653e-5	1.22429714188935e-4	NA	NA	1.49604552169453e-4	0.6476011035764	323	1	676	0.676	0.323	0.646
Emp/BloomDFE	100	8089	8089	0.002575757575757579	0	2	1	100	piNpiS	8089	8103.5	8118	1000	0.007759595959595959	0.002626262626262626	60	30	1.29326599326599e-4	8.75420875420875e-5	1.47730769230769	4.17845117845118e-5	7.66234057765071e-5	6.20366862876617e-5	NA	NA	1.02866402653004e-4	0.684594375423456	640	1	359	0.359	0.64	0.718
Emp/BloomDFE	100	8090	8090	0	0.001139393939393939	2	1	100	piNpiS	8090	8104.5	8119	1000	0.005183838383838381	0.00394141414141414	60	30	8.63973063973064e-5	1.31380471380471e-4	0.657611481291645	-4.4983164983165e-5	6.74095947804261e-5	6.95792120929399e-5	NA	NA	1.05063187004628e-4	0.668539411474666	322	0	678	0.678	0.322	0.644
Emp/BloomDFE	100	8091	8091	0	0	2	1	100	piNpiS	8091	8105.5	8120	1000	0.005183838383838381	0.0028020202020202006	60	30	8.63973063973064e-5	9.34006734006734e-5	0.925018024513338	-7.003367003367e-6	6.83537377475741e-5	6.33819885189002e-5	NA	NA	9.4465076160469e-5	0.940901293211338	460	4	536	0.536	0.46	0.92
Emp/BloomDFE	100	8092	8092	0	0	2	1	100	piNpiS	8092	8106.5	8121	1000	0.005183838383838381	0.0028020202020202006	60	30	8.63973063973064e-5	9.34006734006734e-5	0.925018024513338	-7.003367003367e-6	6.7105450204701e-5	6.53372784162526e-5	NA	NA	9.5207837570588e-5	0.941361515955113	477	4	519	0.519	0.477	0.954
Emp/BloomDFE	100	8093	8093	0	0	2	1	100	piNpiS	8093	8107.5	8122	1000	0.005183838383838381	0.0028020202020202006	60	30	8.63973063973064e-5	9.34006734006734e-5	0.925018024513338	-7.003367003367e-6	6.53220971910027e-5	6.69603961789044e-5	NA	NA	9.31046643207621e-5	0.940039379876292	472	6	522	0.522	0.472	0.944
Emp/BloomDFE	100	8094	8094	0	0	2	1	100	piNpiS	8094	8108.5	8123	1000	0.005183838383838381	0.0028020202020202006	60	30	8.63973063973064e-5	9.34006734006734e-5	0.925018024513338	-7.003367003367e-6	6.49392955396268e-5	6.28297210415461e-5	NA	NA	9.57560794741457e-5	0.941696644847716	470	5	525	0.525	0.47	0.94
Emp/BloomDFE	100	8095	8095	0	0	2	1	100	piNpiS	8095	8109.5	8124	1000	0.005183838383838381	0.0028020202020202006	60	30	8.63973063973064e-5	9.34006734006734e-5	0.925018024513338	-7.003367003367e-6	6.71382200135817e-5	6.466420679109e-5	NA	NA	9.22706969476161e-5	0.939498474886189	423	6	571	0.571	0.423	0.846
Emp/BloomDFE	100	8096	8096	0	0	2	1	100	piNpiS	8096	8110.5	8125	1000	0.005183838383838381	0.0028020202020202006	60	30	8.63973063973064e-5	9.34006734006734e-5	0.925018024513338	-7.003367003367e-6	6.96416381033262e-5	6.44575694054872e-5	NA	NA	9.53559969262016e-5	0.941452461657433	424	4	572	0.572	0.424	0.848
Emp/BloomDFE	100	8097	8097	0	0.0014868686868686866	2	1	100	piNpiS	8097	8111.5	8126	1000	0.005183838383838381	0.0028020202020202006	60	30	8.63973063973064e-5	9.34006734006734e-5	0.925018024513338	-7.003367003367e-6	6.86464735088129e-5	6.10414904256004e-5	NA	NA	9.37900626375056e-5	0.940476742867728	479	6	515	0.515	0.479	0.958
Emp/BloomDFE	100	8098	8098	0	0	2	1	100	piNpiS	8098	8112.5	8127	1000	0.005771717171717168	0.0013151515151515142	60	30	9.61952861952861e-5	4.38383838383838e-5	2.19431643625192	5.23569023569023e-5	7.05367476404109e-5	4.19732945342206e-5	NA	NA	8.23890184970947e-5	0.525112803993807	729	6	265	0.265	0.729	0.53
Emp/BloomDFE	100	8099	8099	0	0	2	1	100	piNpiS	8099	8113.5	8128	1000	0.005771717171717168	0.0013151515151515142	60	30	9.61952861952861e-5	4.38383838383838e-5	2.19431643625192	5.23569023569023e-5	6.61053191314083e-5	4.41817562154424e-5	NA	NA	8.67854163662003e-5	0.546314799285215	721	3	276	0.276	0.721	0.552
Emp/BloomDFE	100	8100	8100	0	0	2	1	100	piNpiS	8100	8114.5	8129	1000	0.005771717171717168	0.0013151515151515142	60	30	9.61952861952861e-5	4.38383838383838e-5	2.19431643625192	5.23569023569023e-5	6.67266823748317e-5	4.2835255384012e-5	NA	NA	8.29864114289811e-5	0.528099802186058	718	6	276	0.276	0.718	0.552
Emp/BloomDFE	100	8101	8101	0	0	2	1	100	piNpiS	8101	8115.5	8130	1000	0.005771717171717168	0.0013151515151515142	60	30	9.61952861952861e-5	4.38383838383838e-5	2.19431643625192	5.23569023569023e-5	6.42013738356649e-5	4.26320274803547e-5	NA	NA	7.76987322570631e-5	0.500409861125157	727	1	272	0.272	0.727	0.544
Emp/BloomDFE	100	8102	8102	0	0	2	1	100	piNpiS	8102	8116.5	8131	1000	0.005771717171717168	0.0013151515151515142	60	30	9.61952861952861e-5	4.38383838383838e-5	2.19431643625192	5.23569023569023e-5	6.74076239389175e-5	4.37072209979855e-5	NA	NA	8.29103798895019e-5	0.527721553094586	714	7	279	0.279	0.714	0.558
Emp/BloomDFE	100	8103	8103	5.878787878787875e-4	0	2	1	100	piNpiS	8103	8117.5	8132	1000	0.0063595959595959565	0.0013151515151515142	60	30	1.05993265993266e-4	4.38383838383838e-5	2.41781874039939	6.21548821548821e-5	6.60683963005589e-5	4.17347476487759e-5	NA	NA	8.39579571840833e-5	0.45911215391757	774	0	226	0.226	0.774	0.452
Emp/BloomDFE	100	8104	8104	0	0	2	1	100	piNpiS	8104	8118.5	8133	1000	0.005771717171717169	0.0013151515151515142	60	30	9.61952861952861e-5	4.38383838383838e-5	2.19431643625192	5.23569023569023e-5	6.52043440828694e-5	4.2476630512113e-5	NA	NA	8.32960090807292e-5	0.529634301395857	729	6	265	0.265	0.729	0.53
Emp/BloomDFE	100	8105	8105	0	0	2	1	100	piNpiS	8105	8119.5	8134	1000	0.005771717171717169	0.0013151515151515142	60	30	9.61952861952861e-5	4.38383838383838e-5	2.19431643625192	5.23569023569023e-5	6.62404508297731e-5	4.26934646622216e-5	NA	NA	8.14898274423197e-5	0.520551072665138	712	2	286	0.286	0.712	0.572
Emp/BloomDFE	100	8106	8106	0	0	2	1	100	piNpiS	8106	8120.5	8135	1000	0.0063595959595959565	0.0013151515151515142	60	30	1.05993265993266e-4	4.38383838383838e-5	2.41781874039939	6.21548821548821e-5	6.79164622148104e-5	4.32863801550999e-5	NA	NA	8.14218896550919e-5	0.445243833370094	786	2	212	0.212	0.786	0.424
Emp/BloomDFE	100	8107	8107	5.878787878787873e-4	0	2	1	100	piNpiS	8107	8121.5	8136	1000	0.0063595959595959565	0.0013151515151515142	60	30	1.05993265993266e-4	4.38383838383838e-5	2.41781874039939	6.21548821548821e-5	6.51874481427468e-5	4.2558434402069e-5	NA	NA	8.62749919800538e-5	0.471261784930616	767	1	232	0.232	0.767	0.464
Emp/BloomDFE	100	8108	8108	0	0	2	1	100	piNpiS	8108	8122.5	8137	1000	0.005771717171717169	0.0013151515151515142	60	30	9.61952861952861e-5	4.38383838383838e-5	2.19431643625192	5.23569023569023e-5	6.50982279032787e-5	4.37425939032889e-5	NA	NA	8.25335665750145e-5	0.525838721327607	723	2	275	0.275	0.723	0.55
Emp/BloomDFE	100	8109	8109	0	0	2	1	100	piNpiS	8109	8123.5	8138	1000	0.005771717171717169	0.0013151515151515142	60	30	9.61952861952861e-5	4.38383838383838e-5	2.19431643625192	5.23569023569023e-5	6.72595929680761e-5	4.292040975898e-5	NA	NA	7.98327127420555e-5	0.511931783685692	724	8	268	0.268	0.724	0.536
Emp/BloomDFE	100	8110	8110	0	0	2	1	100	piNpiS	8110	8124.5	8139	1000	0.0063595959595959565	0.0013151515151515142	60	30	1.05993265993266e-4	4.38383838383838e-5	2.41781874039939	6.21548821548821e-5	6.55964855233217e-5	4.28540011711927e-5	NA	NA	8.13265245064376e-5	0.444710320693079	774	0	226	0.226	0.774	0.452
Emp/BloomDFE	100	8111	8111	0.004008080808080806	0	2	1	100	piNpiS	8111	8125.5	8140	1000	0.00934141414141414	0.0013151515151515142	60	30	1.55690235690236e-4	4.38383838383838e-5	3.55145929339478	1.11851851851852e-4	8.11618357232365e-5	4.21884294382322e-5	NA	NA	9.64861703811091e-5	0.246353202859664	887	0	113	0.113	0.887	0.226
Emp/BloomDFE	100	8112	8112	0	0	2	1	100	piNpiS	8112	8126.5	8141	1000	0.0061090909090909095	0.0013151515151515142	60	30	1.01818181818182e-4	4.38383838383838e-5	2.32258064516129	5.7979797979798e-5	5.0595864700505e-5	4.44219732196338e-5	NA	NA	7.00120642079679e-5	0.407591161047926	801	0	199	0.199	0.801	0.398
Emp/BloomDFE	100	8113	8113	0	0	2	1	100	piNpiS	8113	8127.5	8142	1000	0.0061090909090909095	0.0013151515151515142	60	30	1.01818181818182e-4	4.38383838383838e-5	2.32258064516129	5.7979797979798e-5	5.10156240362085e-5	4.31686936508645e-5	NA	NA	6.98946290172623e-5	0.406803707509209	805	0	195	0.195	0.805	0.39
Emp/BloomDFE	100	8114	8114	0	0	2	1	100	piNpiS	8114	8128.5	8143	1000	0.0061090909090909095	0.0013151515151515142	60	30	1.01818181818182e-4	4.38383838383838e-5	2.32258064516129	5.7979797979798e-5	5.05286240245547e-5	4.18308815095951e-5	NA	NA	6.83706263854373e-5	0.396425697130204	794	0	206	0.206	0.794	0.412
Emp/BloomDFE	100	8115	8115	0	0	2	1	100	piNpiS	8115	8129.5	8144	1000	0.0061090909090909095	0.0013151515151515142	60	30	1.01818181818182e-4	4.38383838383838e-5	2.32258064516129	5.7979797979798e-5	5.0292465207687e-5	4.10096567180543e-5	NA	NA	6.90793656548729e-5	0.40128891189642	836	1	163	0.163	0.836	0.326
Emp/BloomDFE	100	8116	8116	0	0	2	1	100	piNpiS	8116	8130.5	8145	1000	0.0061090909090909095	0.0013151515151515142	60	30	1.01818181818182e-4	4.38383838383838e-5	2.32258064516129	5.7979797979798e-5	5.13103342694869e-5	4.31050329909662e-5	NA	NA	7.12763364214413e-5	0.41595960274426	803	0	197	0.197	0.803	0.394
Emp/BloomDFE	100	8117	8117	0	0	2	1	100	piNpiS	8117	8131.5	8146	1000	0.0061090909090909095	0.0013151515151515142	60	30	1.01818181818182e-4	4.38383838383838e-5	2.32258064516129	5.7979797979798e-5	5.11063537454495e-5	4.19905238980243e-5	NA	NA	6.93147680087163e-5	0.40288994678414	799	0	201	0.201	0.799	0.402
Emp/BloomDFE	100	8118	8118	0	0	2	1	100	piNpiS	8118	8132.5	8147	1000	0.0061090909090909095	0.0013151515151515142	60	30	1.01818181818182e-4	4.38383838383838e-5	2.32258064516129	5.7979797979798e-5	5.17862649363774e-5	4.392790003156e-5	NA	NA	6.83993746988629e-5	0.396624221351158	813	0	187	0.187	0.813	0.374
Emp/BloomDFE	100	8119	8119	0	0.0013151515151515142	2	1	100	piNpiS	8119	8133.5	8148	1000	0.0061090909090909095	0.0013151515151515142	60	30	1.01818181818182e-4	4.38383838383838e-5	2.32258064516129	5.7979797979798e-5	5.24202116475099e-5	4.21601260966075e-5	NA	NA	6.94811924969416e-5	0.404017586115287	785	0	215	0.215	0.785	0.43
Emp/BloomDFE	100	8120	8120	0	0	2	1	100	piNpiS	8120	8134.5	8149	1000	0.0061090909090909095	0	60	30	1.01818181818182e-4	0	Inf	1.01818181818182e-4	5.2001069304006e-5	0	NA	NA	5.1948447987587e-5	0.0499975368246981	997	3	0	0	0.997	0.001
Emp/BloomDFE	100	8121	8121	0	0	2	1	100	piNpiS	8121	8135.5	8150	1000	0.0061090909090909095	0	60	30	1.01818181818182e-4	0	Inf	1.01818181818182e-4	5.07327844481908e-5	0	NA	NA	5.09927542741638e-5	0.0458557585198217	999	1	0	0	0.999	0.001
Emp/BloomDFE	100	8122	8122	0	0	2	1	100	piNpiS	8122	8136.5	8151	1000	0.0061090909090909095	0	60	30	1.01818181818182e-4	0	Inf	1.01818181818182e-4	5.37192871418684e-5	0	NA	NA	5.13677333333386e-5	0.0474632625457218	998	2	0	0	0.998	0.001
Emp/BloomDFE	100	8123	8123	0	0	2	1	100	piNpiS	8123	8137.5	8152	1000	0.0061090909090909095	0	60	30	1.01818181818182e-4	0	Inf	1.01818181818182e-4	5.11751920896188e-5	0	NA	NA	5.25127625174418e-5	0.0525107640754954	998	2	0	0	0.998	0.001
Emp/BloomDFE	100	8124	8124	0	0	2	1	100	piNpiS	8124	8138.5	8153	1000	0.0061090909090909095	0	60	30	1.01818181818182e-4	0	Inf	1.01818181818182e-4	5.15835132840128e-5	0	NA	NA	5.06106867306613e-5	0.0442418527373855	1000	0	0	0	1	0.001
Emp/BloomDFE	100	8125	8125	0	0	2	1	100	piNpiS	8125	8139.5	8154	1000	0.0061090909090909095	0	60	30	1.01818181818182e-4	0	Inf	1.01818181818182e-4	4.86270808908478e-5	0	NA	NA	5.23036554114558e-5	0.0515737945566891	1000	0	0	0	1	0.001
Emp/BloomDFE	100	8126	8126	0	0	2	1	100	piNpiS	8126	8140.5	8155	1000	0.0061090909090909095	0	60	30	1.01818181818182e-4	0	Inf	1.01818181818182e-4	5.16887116221275e-5	0	NA	NA	5.12714459728866e-5	0.0470482904755324	998	2	0	0	0.998	0.001
Emp/BloomDFE	100	8127	8127	5.878787878787874e-4	0	2	1	100	piNpiS	8127	8141.5	8156	1000	0.008824242424242429	0	60	30	1.47070707070707e-4	0	Inf	1.47070707070707e-4	6.38763788791978e-5	0	NA	NA	6.45725583945359e-5	0.0227501914069513	1000	0	0	0	1	0.001
Emp/BloomDFE	100	8128	8128	0	0	2	1	100	piNpiS	8128	8142.5	8157	1000	0.013268686868686881	0	60	30	2.21144781144781e-4	0	Inf	2.21144781144781e-4	9.92371365995993e-5	0	NA	NA	1.01693662585432e-4	0.0296588192187806	1000	0	0	0	1	0.001
Emp/BloomDFE	100	8129	8129	0	0	2	1	100	piNpiS	8129	8143.5	8158	1000	0.018317171717171725	0	60	30	3.05286195286195e-4	0	Inf	3.05286195286195e-4	1.25626615900485e-4	0	NA	NA	1.23621115201169e-4	0.0135290237616841	1000	0	0	0	1	0.001
Emp/BloomDFE	100	8130	8130	0	0	2	1	100	piNpiS	8130	8144.5	8159	1000	0.018317171717171725	0	60	30	3.05286195286195e-4	0	Inf	3.05286195286195e-4	1.21696450255919e-4	0	NA	NA	1.29757696112129e-4	0.0186356310425827	1000	0	0	0	1	0.001
Emp/BloomDFE	100	8131	8131	0	0	2	1	100	piNpiS	8131	8145.5	8160	1000	0.022105050505050516	0	60	30	3.68417508417509e-4	0	Inf	3.68417508417509e-4	1.35226091765222e-4	0	NA	NA	1.360152648811e-4	0.0067557923401434	1000	0	0	0	1	0.001
Emp/BloomDFE	100	8132	8132	5.87878787878788e-4	0	2	1	100	piNpiS	8132	8146.5	8161	1000	0.022105050505050516	0	60	30	3.68417508417509e-4	0	Inf	3.68417508417509e-4	1.32766218489484e-4	0	NA	NA	1.27374964888516e-4	0.00382328445528618	1000	0	0	0	1	0.001
Emp/BloomDFE	100	8133	8133	0	0	2	1	100	piNpiS	8133	8147.5	8162	1000	0.024626262626262635	0	60	30	4.10437710437711e-4	0	Inf	4.10437710437711e-4	1.35880331752469e-4	0	NA	NA	1.40742410424369e-4	0.00354285420820069	999	1	0	0	0.999	0.001
Emp/BloomDFE	100	8134	8134	0	0	2	1	100	piNpiS	8134	8148.5	8163	1000	0.024626262626262635	0	60	30	4.10437710437711e-4	0	Inf	4.10437710437711e-4	1.42291597970527e-4	0	NA	NA	1.41183133229444e-4	0.00364761670701915	1000	0	0	0	1	0.001
Emp/BloomDFE	100	8135	8135	5.878787878787873e-4	0	2	1	100	piNpiS	8135	8149.5	8164	1000	0.024626262626262635	0.001977777777777779	60	30	4.10437710437711e-4	6.5925925925926e-5	6.22574055158325	3.44511784511785e-4	1.40824234498332e-4	6.3094484711181e-5	NA	NA	1.61744313517845e-4	0.0331734526316986	987	0	13	0.013	0.987	0.026
Emp/BloomDFE	100	8136	8136	0	0	2	1	100	piNpiS	8136	8150.5	8165	1000	0.02403838383838385	0.001977777777777779	60	30	4.00639730639731e-4	6.5925925925926e-5	6.07711950970378	3.34713804713805e-4	1.45391953928913e-4	6.51907684925813e-5	NA	NA	1.62161291947182e-4	0.0390101756127842	984	0	16	0.016	0.984	0.032
Emp/BloomDFE	100	8137	8137	0	0	2	1	100	piNpiS	8137	8151.5	8166	1000	0.02403838383838385	0.001977777777777779	60	30	4.00639730639731e-4	6.5925925925926e-5	6.07711950970378	3.34713804713805e-4	1.45573307263867e-4	6.39495394059213e-5	NA	NA	1.62273301168862e-4	0.0391454365506663	985	1	14	0.014	0.985	0.028
Emp/BloomDFE	100	8138	8138	0	0	2	1	100	piNpiS	8138	8152.5	8167	1000	0.02403838383838385	0.001977777777777779	60	30	4.00639730639731e-4	6.5925925925926e-5	6.07711950970378	3.34713804713805e-4	1.45229572606572e-4	6.78292425747242e-5	NA	NA	1.66518915849286e-4	0.044424335148257	974	0	26	0.026	0.974	0.052
Emp/BloomDFE	100	8139	8139	5.878787878787874e-4	0	2	1	100	piNpiS	8139	8153.5	8168	1000	0.02403838383838385	0.001977777777777779	60	30	4.00639730639731e-4	6.5925925925926e-5	6.07711950970378	3.34713804713805e-4	1.39804385227187e-4	6.39263705087009e-5	NA	NA	1.57414084716817e-4	0.0334760487010744	991	0	9	0.009	0.991	0.018
Emp/BloomDFE	100	8140	8140	0.0029818181818181844	0	2	1	100	piNpiS	8140	8154.5	8169	1000	0.023450505050505062	0.003117171717171718	60	30	3.90841750841751e-4	1.03905723905724e-4	3.76150356448477	2.86936026936027e-4	1.43929966005433e-4	7.49195782132693e-5	NA	NA	1.67538587232038e-4	0.0867757781138418	962	0	38	0.038	0.962	0.076
Emp/BloomDFE	100	8141	8141	7.757575757575759e-4	0	2	1	100	piNpiS	8141	8155.5	8170	1000	0.022446464646464655	0.003117171717171718	60	30	3.74107744107744e-4	1.03905723905724e-4	3.60045366169799	2.7020202020202e-4	1.43135961691973e-4	7.73604127811572e-5	NA	NA	1.60848901261601e-4	0.092986512049711	948	0	52	0.052	0.948	0.104
Emp/BloomDFE	100	8142	8142	0	0	2	1	100	piNpiS	8142	8156.5	8171	1000	0.02167070707070708	0.003117171717171718	60	30	3.61178451178451e-4	1.03905723905724e-4	3.47602073882048	2.57272727272727e-4	1.48323700840367e-4	7.51280908636606e-5	NA	NA	1.68264398697862e-4	0.126269657045004	940	1	59	0.059	0.94	0.118
Emp/BloomDFE	100	8143	8143	0	0	2	1	100	piNpiS	8143	8157.5	8172	1000	0.025913131313131322	0.003117171717171718	60	30	4.31885521885522e-4	1.03905723905724e-4	4.15651328580687	3.27979797979798e-4	1.51596996736165e-4	7.57180316804735e-5	NA	NA	1.77455188606996e-4	0.0645676147874038	969	0	31	0.031	0.969	0.062
Emp/BloomDFE	100	8144	8144	0	0	2	1	100	piNpiS	8144	8158.5	8173	1000	0.025913131313131322	0.003117171717171718	60	30	4.31885521885522e-4	1.03905723905724e-4	4.15651328580687	3.27979797979798e-4	1.47365480735893e-4	7.21502063357582e-5	NA	NA	1.75319536107689e-4	0.0613791272677629	974	0	26	0.026	0.974	0.052
Emp/BloomDFE	100	8145	8145	0	0	2	1	100	piNpiS	8145	8159.5	8174	1000	0.025913131313131322	0.003117171717171718	60	30	4.31885521885522e-4	1.03905723905724e-4	4.15651328580687	3.27979797979798e-4	1.5495891618029e-4	7.19993468662685e-5	NA	NA	1.72091743257232e-4	0.0566706130465989	972	0	28	0.028	0.972	0.056
Emp/BloomDFE	100	8146	8146	0	0	2	1	100	piNpiS	8146	8160.5	8175	1000	0.025913131313131322	0.003117171717171718	60	30	4.31885521885522e-4	1.03905723905724e-4	4.15651328580687	3.27979797979798e-4	1.53274448535895e-4	7.63050264217714e-5	NA	NA	1.79245173818748e-4	0.0672823720632247	965	0	35	0.035	0.965	0.07
Emp/BloomDFE	100	8147	8147	0	0	2	1	100	piNpiS	8147	8161.5	8176	1000	0.025913131313131322	0.003117171717171718	60	30	4.31885521885522e-4	1.03905723905724e-4	4.15651328580687	3.27979797979798e-4	1.47988139524268e-4	7.71722007234283e-5	NA	NA	1.78792754327917e-4	0.0665926738880908	974	0	26	0.026	0.974	0.052
Emp/BloomDFE	100	8148	8148	0	0	2	1	100	piNpiS	8148	8162.5	8177	1000	0.025913131313131322	0.003117171717171718	60	30	4.31885521885522e-4	1.03905723905724e-4	4.15651328580687	3.27979797979798e-4	1.59843542907459e-4	7.40722375339205e-5	NA	NA	1.78495438768643e-4	0.066140719698388	970	0	30	0.03	0.97	0.06
Emp/BloomDFE	100	8149	8149	0	0	2	1	100	piNpiS	8149	8163.5	8178	1000	0.027052525252525262	0.003117171717171718	60	30	4.50875420875421e-4	1.03905723905724e-4	4.33927414128321	3.46969696969697e-4	1.48318536992044e-4	7.3541130405545e-5	NA	NA	1.74639762487589e-4	0.0469474740772444	982	0	18	0.018	0.982	0.036
Emp/BloomDFE	100	8150	8150	0	0	2	1	100	piNpiS	8150	8164.5	8179	1000	0.027052525252525262	0.003117171717171718	60	30	4.50875420875421e-4	1.03905723905724e-4	4.33927414128321	3.46969696969697e-4	1.46092297305541e-4	7.38859458803936e-5	NA	NA	1.72672999467532e-4	0.0444943793100594	984	0	16	0.016	0.984	0.032
Emp/BloomDFE	100	8151	8151	0	0	2	1	100	piNpiS	8151	8165.5	8180	1000	0.028367676767676778	0.003117171717171718	60	30	4.72794612794613e-4	1.03905723905724e-4	4.550226830849	3.68888888888889e-4	1.43925017979116e-4	7.51098888424119e-5	NA	NA	1.6875443995254e-4	0.0288192111813152	987	0	13	0.013	0.987	0.026
Emp/BloomDFE	100	8152	8152	0	0	2	1	100	piNpiS	8152	8166.5	8181	1000	0.028367676767676778	0.003117171717171718	60	30	4.72794612794613e-4	1.03905723905724e-4	4.550226830849	3.68888888888889e-4	1.49777204137553e-4	7.43653983035306e-5	NA	NA	1.78454962355656e-4	0.0387222846650077	991	0	9	0.009	0.991	0.018
Emp/BloomDFE	100	8153	8153	0	0	2	1	100	piNpiS	8153	8167.5	8182	1000	0.028367676767676778	0.003117171717171718	60	30	4.72794612794613e-4	1.03905723905724e-4	4.550226830849	3.68888888888889e-4	1.46176319555815e-4	7.55213661917872e-5	NA	NA	1.72079309597305e-4	0.0320557800222275	981	0	19	0.019	0.981	0.038
Emp/BloomDFE	100	8154	8154	0	0	2	1	100	piNpiS	8154	8168.5	8183	1000	0.028367676767676778	0.003117171717171718	60	30	4.72794612794613e-4	1.03905723905724e-4	4.550226830849	3.68888888888889e-4	1.48459832940264e-4	7.33922134103239e-5	NA	NA	1.79370945086851e-4	0.0397276148444251	983	0	17	0.017	0.983	0.034
Emp/BloomDFE	100	8155	8155	0	0	2	1	100	piNpiS	8155	8169.5	8184	1000	0.028367676767676778	0.003117171717171718	60	30	4.72794612794613e-4	1.03905723905724e-4	4.550226830849	3.68888888888889e-4	1.49444723899498e-4	7.20283306875739e-5	NA	NA	1.72141861971905e-4	0.0321182863962809	986	0	14	0.014	0.986	0.028
Emp/BloomDFE	100	8156	8156	0.0027151515151515202	0	2	1	100	piNpiS	8156	8170.5	8185	1000	0.028367676767676778	0.003117171717171718	60	30	4.72794612794613e-4	1.03905723905724e-4	4.550226830849	3.68888888888889e-4	1.46952443695511e-4	7.33306342541722e-5	NA	NA	1.77333132637533e-4	0.0375069304509184	988	0	12	0.012	0.988	0.024
Emp/BloomDFE	100	8157	8157	0.005032323232323239	0	2	1	100	piNpiS	8157	8171.5	8186	1000	0.025652525252525257	0.003117171717171718	60	30	4.27542087542088e-4	1.03905723905724e-4	4.11471160077771	3.23636363636364e-4	1.41970832525916e-4	7.11565174916824e-5	NA	NA	1.69087638144106e-4	0.0556181727312495	975	0	25	0.025	0.975	0.05
Emp/BloomDFE	100	8158	8158	0.005048484848484845	0	2	1	100	piNpiS	8158	8172.5	8187	1000	0.020620202020202018	0.003117171717171718	60	30	3.43670033670034e-4	1.03905723905724e-4	3.30751782242385	2.3976430976431e-4	1.34758218434134e-4	7.468241950378e-5	NA	NA	1.61245800442819e-4	0.137028235318314	941	1	58	0.058	0.941	0.116
Emp/BloomDFE	100	8159	8159	0	0	2	1	100	piNpiS	8159	8173.5	8188	1000	0.015571717171717172	0.003117171717171718	60	30	2.5952861952862e-4	1.03905723905724e-4	2.49773169151004	1.55622895622896e-4	1.04522910863143e-4	7.78034208033206e-5	NA	NA	1.36458080765914e-4	0.254101077180339	845	0	155	0.155	0.845	0.31
